基金代码,1998-03-31,1998-06-30,1998-09-30,1998-12-31,1999-03-31,1999-06-30,1999-09-30,1999-12-31,2000-03-31,2000-06-30,2000-09-30,2000-12-31,2001-03-31,2001-06-30,2001-09-30,2001-12-31,2002-03-31,2002-06-30,2002-09-30,2002-12-31,2003-03-31,2003-06-30,2003-09-30,2003-12-31,2004-03-31,2004-06-30,2004-09-30,2004-12-31,2005-03-31,2005-06-30,2005-09-30,2005-12-31,2006-03-31,2006-06-30,2006-09-30,2006-12-31,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31,2019-06-30,2019-09-30,2019-12-31,2020-03-31,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30
002281.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.741194248199463,2.3320515155792236,4.393702030181885,4.157938003540039,4.661486625671387,0.8114270567893982,1.4233648777008057,0.22531388700008392,51.16935348510742,60.35805130004883,54.6119499206543,15.012710571289062,40.762569427490234,49.04744338989258,70.86441802978516,90.02416229248047,19.522851943969727,80.19641876220703,90.92051696777344,93.12891387939453,89.06918334960938,89.39570617675781
002791.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.927494525909424,25.648197174072266,2.430769443511963,0.0,0.0,,,,,,,,,,,,,,
002651.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.001413345336914,9.019793510437012,15.54060173034668,11.01326847076416,10.896787643432617,13.146252632141113,10.154098510742188,11.71964168548584,14.027142524719238,14.674676895141602,13.155130386352539,13.203486442565918,16.8623104095459,17.16318702697754,19.73857307434082,19.575775146484375,16.656694412231445,14.408546447753906,14.500265121459961,15.434896469116211
002093.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.658402681350708,3.180567741394043,7.641749382019043,7.016369819641113,17.882925033569336,36.338165283203125,38.1718635559082,43.11196517944336,0.08302947878837585,0.0,0.0,,,,,,,,,,,
002911.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.219215393066406,17.06134605407715,17.333663940429688,15.72845458984375,20.525724411010742,24.454397201538086,8.368942260742188,,,,,,,,,,,,
002437.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.918971061706543,3.7150754928588867,8.602557182312012,10.638895034790039,10.989415168762207,12.225655555725098,14.099530220031738,12.884421348571777,11.4977445602417,12.464448928833008,11.689624786376953,0.0,,,,,,,,,,
002075.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1306923627853394,3.4729955196380615,4.854594707489014,3.5639536380767822,8.595943450927734,12.809483528137207,18.190919876098633,11.6829833984375,15.787755012512207,17.73056411743164,8.437689781188965,6.482198715209961,27.220008850097656,27.110694885253906,21.31576919555664,21.2154598236084,21.224613189697266,25.3565673828125,24.33477020263672,16.95577621459961,15.942513465881348,16.825166702270508
001605.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.76223754882812,87.67057800292969,93.61187744140625,94.28887939453125,94.27986145019531,94.50798034667969,90.94950103759766,86.56379699707031,88.69654083251953,86.34601593017578,89.89495086669922,85.9793472290039,88.39537811279297,86.3137435913086,86.63130187988281,89.45126342773438,87.80046081542969,91.47775268554688,86.22215270996094,90.88497161865234,86.67841339111328,90.91207122802734
519222.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.735990524291992,22.439062118530273,12.110299110412598,23.37665367126465,10.673287391662598,8.53583812713623,15.14592456817627,14.532796859741211,13.854429244995117,15.675700187683105,22.233503341674805,24.988384246826172,27.071449279785156,25.038101196289062,26.952058792114258,26.1387882232666,27.847179412841797,22.001928329467773,23.464614868164062
001614.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43903350830078,88.13829040527344,84.96027374267578,88.7620620727539,87.73104858398438,87.77478790283203,56.46727752685547,87.20281219482422,86.51665496826172,83.62318420410156,79.54965209960938,59.26595687866211,54.68963623046875,56.827369689941406,31.907522201538086,87.44232940673828,87.5767822265625,82.70769500732422,82.2781753540039
150285.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91.02276611328125,,,,,,,,,,,,,,,,,,,,,
001796.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88562536239624,7.289394855499268,7.189686298370361,13.076737403869629,15.201726913452148,20.65434455871582,16.97648048400879,17.719764709472656,10.858086585998535,33.623863220214844,28.426801681518555,3.151895761489868,38.80546951293945,49.964881896972656,0.6566480398178101,39.81595230102539,39.12502670288086,53.20008850097656,65.65921020507812,49.55455017089844,56.548946380615234,88.90802764892578
001942.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.215166091918945,45.91044616699219,70.20049285888672,0.0,0.0,1.2919477224349976,0.7481996417045593,0.6463348269462585,0.7936245799064636,81.46864318847656,90.89616394042969,67.60089111328125,90.19221496582031,69.49385833740234,81.71340942382812,92.86198425292969,19.10114860534668,20.20899772644043,18.622833251953125,18.34169578552246
673040.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.212244510650635,3.289186954498291,7.434146404266357,20.717649459838867,3.801361560821533,30.389507293701172,13.064900398254395,18.193161010742188,20.671672821044922,44.90199279785156,53.26910400390625,20.258596420288086,17.891185760498047,26.574417114257812,39.13625717163086,42.06724548339844,46.621803283691406,47.760128021240234,57.204830169677734,53.78352355957031,69.37279510498047
002924.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.069515228271484,19.353116989135742,19.346078872680664,17.491722106933594,12.474178314208984,19.178300857543945,18.461498260498047,28.467683792114258,18.682933807373047,19.77460289001465,19.340219497680664,14.73067569732666,18.79251480102539,19.496919631958008,19.1848201751709,19.6630859375,20.072118759155273,18.302101135253906,17.6093692779541
002057.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8958897590637207,3.0019965171813965,6.773889064788818,12.882323265075684,15.297515869140625,15.348978996276855,16.649362564086914,17.134843826293945,20.44560432434082,20.224531173706055,20.89639663696289,25.4393367767334,16.356489181518555,20.811878204345703,19.68113136291504,24.3232364654541,23.6861572265625,13.348495483398438,18.463058471679688,21.66304588317871,21.400066375732422,17.44905662536621
002796.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.663661956787109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002695.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.952516078948975,8.865049362182617,13.494255065917969,35.89116287231445,31.56159210205078,34.43643569946289,41.04505157470703,0.03704269975423813,,,,,,,,,,,,
960026.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.77014923095703,80.03977966308594,86.71575164794922,88.1772232055664,88.07320404052734,92.80880737304688,94.51500701904297,93.80904388427734,84.9757308959961,83.42044830322266,79.04583740234375,70.40668487548828,93.13491821289062,88.33734893798828,89.1399917602539,83.46175384521484,81.84461975097656,91.85367584228516,92.36756134033203,89.82134246826172,88.5257568359375,92.9234848022461
003059.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.590847969055176,9.70850944519043,6.531437873840332,0.41729146242141724,5.597316265106201,13.62450885772705,12.881752967834473,11.760391235351562,19.949424743652344,1.108627200126648,6.836501598358154,0.0,26.500959396362305,26.404647827148438,0.0,12.100143432617188,14.547757148742676,29.003162384033203,0.0
002232.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.120039701461792,3.0122437477111816,6.763062953948975,11.077354431152344,11.815104484558105,29.252811431884766,14.738930702209473,27.9947509765625,27.316774368286133,29.088762283325195,30.509113311767578,29.220706939697266,30.936246871948242,30.644756317138672,29.298131942749023,52.43007278442383,49.56557083129883,50.56472396850586,17.046146392822266,22.96580696105957,18.43012237548828,17.213281631469727
168104.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3073787689209,61.978031158447266,72.98019409179688,79.15753173828125,55.854244232177734,43.46776580810547,17.59021759033203,46.57361602783203,73.2641830444336,87.18152618408203,87.23870086669922,90.61737060546875,91.14595031738281,93.7735824584961,90.67813873291016,94.60148620605469,92.81217956542969,94.43614196777344,93.7951889038086
001841.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.144096374511719,10.49671459197998,9.238062858581543,10.107226371765137,10.246596336364746,13.784689903259277,7.551251411437988,16.620311737060547,0.0,,,,,,,,,,,,,
002797.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.663661956787109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002358.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1035966873168945,8.089605331420898,7.202030181884766,5.876391410827637,5.5707292556762695,5.357395648956299,0.9615480899810791,5.876826763153076,9.777384757995605,19.567955017089844,8.4505615234375,13.928875923156738,65.0561294555664,29.610139846801758,59.2447395324707,44.168975830078125,29.214582443237305,25.699478149414062,23.561277389526367,22.934940338134766,49.74195098876953
002158.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88562536239624,7.289394855499268,7.189686298370361,13.076737403869629,15.201726913452148,20.65434455871582,16.97648048400879,17.719764709472656,10.858086585998535,33.623863220214844,28.426801681518555,3.151895761489868,38.80546951293945,49.964881896972656,0.6566480398178101,39.81595230102539,39.12502670288086,53.20008850097656,65.65921020507812,49.55455017089844,56.548946380615234,88.90802764892578
501026.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8594970703125,77.51004791259766,80.88404846191406,83.9030990600586,83.45423889160156,52.879478454589844,67.82670593261719,84.01808166503906,71.98979949951172,63.25586700439453,76.63094329833984,84.38325500488281,87.14937591552734,87.72918701171875,90.48728942871094,86.41587829589844,91.44165802001953,88.59521484375,90.5616455078125
002527.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.68584632873535,11.457221984863281,33.28122329711914,68.93626403808594,47.206939697265625,72.9589614868164,81.11637115478516,82.81352996826172,28.402053833007812,39.05354690551758,66.66849517822266,52.85826873779297,76.5745849609375,84.24764251708984,71.40640258789062,77.6095962524414,14.382126808166504,,,,
002804.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.30527877807617,51.50379180908203,55.57588195800781,51.12376403808594,79.65119934082031,72.0671157836914,30.836469650268555,64.2428207397461,83.42781066894531,83.34088897705078,83.78568267822266,84.70323944091797,83.4723129272461,87.13763427734375,63.906272888183594,63.9106330871582,77.91740417480469,79.3587875366211,58.774959564208984,56.92572021484375
160521.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.491384506225586,19.602190017700195,18.95223045349121,21.518009185791016,19.531970977783203,25.17298126220703,22.27108383178711,18.033504486083984,14.770358085632324,14.017788887023926,0.023994557559490204,0.0,0.0,0.0,7.232537746429443,14.73594856262207,7.152688026428223,0.0,
002311.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5681381225586,94.96578216552734,94.80435180664062,94.82865142822266,94.22816467285156,94.92190551757812,94.45751190185547,92.25973510742188,92.09284210205078,92.23179626464844,92.2302474975586,92.408447265625,92.19952392578125,90.71051025390625,90.44598388671875,92.0928726196289,90.30461120605469,92.71688842773438,90.24861145019531,90.54550170898438,91.28349304199219,90.30921173095703
002934.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3300621509552002,11.733001708984375,14.372177124023438,14.704644203186035,15.570826530456543,0.003911261446774006,0.0,0.0,0.0,0.0,0.0,18.96761131286621,16.135143280029297,21.358976364135742,19.997220993041992,23.154165267944336,29.62907600402832,29.87995147705078,27.773632049560547,21.55245590209961
F050026.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.03829956054688,90.822509765625,87.70907592773438,88.3035888671875,89.27168273925781,87.42538452148438,83.31825256347656,89.4341812133789,90.5215072631836,86.13279724121094,88.55876159667969,86.99702453613281,82.26410675048828,82.41107177734375,76.62725830078125,82.59054565429688,90.18609619140625,78.9366683959961,85.04314422607422,90.92453002929688,86.84664154052734,89.67167663574219
002974.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5723830461502075,1.8082894086837769,4.021360874176025,0.9821197986602783,5.602959156036377,1.9284430742263794,1.7739070653915405,1.8524128198623657,0.6500212550163269,2.5031425952911377,1.8524595499038696,1.7825287580490112,0.9705576300621033,1.4111052751541138,3.8574984073638916,3.105074167251587,2.9311423301696777,1.3874083757400513,3.4935989379882812,4.76760721206665
002875.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.323452949523926,0.31545162200927734,0.0,0.0,,,,,,,,,,,,,,,
001978.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.32135009765625,62.736820220947266,63.32442092895508,65.15032196044922,90.34779357910156,77.8037338256836,77.40164947509766,74.84454345703125,76.55150604248047,72.65475463867188,86.11651611328125,81.94300079345703,80.66878509521484,84.45486450195312,75.03704071044922,85.48331451416016,85.128662109375,86.68072509765625,86.01447296142578,89.93411254882812
002415.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.051227331161499,4.198694229125977,5.563116073608398,7.233542442321777,4.324365615844727,8.857711791992188,9.267390251159668,6.297394752502441,1.9147533178329468,1.1878820657730103,0.6383777856826782,3.7993252277374268,70.324951171875,52.6285400390625,59.647457122802734,62.357059478759766,25.13994026184082,15.4058256149292,16.394426345825195,17.623380661010742,19.699020385742188
001719.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.35951232910156,57.942726135253906,81.86833953857422,91.00254821777344,84.16648864746094,87.04421997070312,92.76482391357422,93.17208862304688,87.59220886230469,84.37287902832031,87.25255584716797,84.55242156982422,86.9693832397461,91.39725494384766,93.49016571044922,94.50237274169922,94.2569808959961,94.13605499267578,93.8836669921875,93.08773040771484,92.5152816772461,91.59203338623047
002411.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6249570846557617,2.76530122756958,5.398007392883301,11.399585723876953,0.0,50.71812057495117,52.56281661987305,40.10631561279297,47.207977294921875,34.6684684753418,28.679574966430664,49.465545654296875,20.220800399780273,18.756267547607422,19.68952751159668,21.91339683532715,19.797386169433594,18.284963607788086,23.363183975219727,18.229429244995117,20.29269790649414
168102.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.185068130493164,34.973716735839844,66.37513732910156,86.51949310302734,93.1298599243164,90.60005187988281,62.645633697509766,70.82550811767578,67.7743148803711,76.34027099609375,89.35932922363281,87.02166748046875,90.1948013305664,88.62887573242188,94.14517211914062,91.79842376708984,86.68549346923828,94.91422271728516,95.60824584960938,95.01586151123047,89.341796875
001923.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.663921356201172,22.258737564086914,27.281543731689453,26.392709732055664,24.49022674560547,24.624425888061523,22.155092239379883,16.652606964111328,,,,,,,,,,,
002027.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47377562522888184,0.9043447375297546,1.2459311485290527,2.39970326423645,3.2978358268737793,2.8725967407226562,4.152829647064209,6.959593296051025,5.845241546630859,5.7276434898376465,6.1602935791015625,5.597965240478516,6.867459774017334,7.289453506469727,7.105820655822754,8.793787002563477,7.768232345581055,9.45119857788086,12.868157386779785,13.619959831237793,12.6780366897583,17.598709106445312
002102.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.611553907394409,10.82416820526123,10.632264137268066,11.908089637756348,24.757394790649414,17.99628257751465,19.974180221557617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001838.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.63245391845703,94.23441314697266,94.38912200927734,94.47673034667969,93.50732421875,94.07906341552734,94.54791259765625,94.35138702392578,94.43318176269531,94.08384704589844,94.43242645263672,94.51530456542969,94.63182830810547,94.46759796142578,93.8840103149414,94.68357849121094,94.31879425048828,94.59803771972656,94.2837905883789,94.6065444946289,94.60753631591797,94.27273559570312
519770.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54597806930542,6.5092668533325195,10.010687828063965,8.508659362792969,8.411625862121582,8.606818199157715,8.4152193069458,8.50958251953125,8.434843063354492,8.32945442199707,9.075788497924805,6.623269557952881,12.529990196228027,11.023401260375977,12.674654006958008,10.018115997314453,14.77553653717041,17.82121467590332,15.170516014099121,13.741378784179688,13.54592514038086
002599.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.757564544677734,90.77520751953125,64.05899810791016,82.47774505615234,91.18632507324219,79.6319808959961,88.49329376220703,79.01908874511719,77.34247589111328,66.71243286132812,67.75155639648438,65.82686614990234,86.32681274414062,59.81456756591797,84.80032348632812,93.52716827392578,92.56990051269531,90.91608428955078,82.7624282836914,86.39643859863281
002049.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.554638862609863,5.324613571166992,5.3351664543151855,9.874642372131348,9.787422180175781,11.49367904663086,12.41113567352295,9.437272071838379,9.0576171875,12.610625267028809,13.413981437683105,12.254929542541504,14.566927909851074,13.885924339294434,14.783394813537598,18.305238723754883,15.386550903320312,20.174711227416992,16.176050186157227,24.47852325439453,25.460979461669922,29.347572326660156
002264.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.24324798583984,86.68779754638672,86.96400451660156,88.3553695678711,89.14155578613281,78.69904327392578,70.65299224853516,85.4567642211914,87.12687683105469,93.1439208984375,93.07772827148438,92.97928619384766,93.02027130126953,74.85380554199219,91.72354888916016,88.55490112304688,90.28854370117188,93.33724975585938,80.0313720703125
002952.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.09383392333984,88.91683197021484,81.2749252319336,85.59984588623047,88.6366958618164,86.3728256225586,85.61006927490234,82.7247543334961,82.29490661621094,88.72259521484375,83.44139099121094,87.1269760131836,89.91427612304688,83.8886947631836,90.21878814697266,93.85340118408203,86.53441619873047,84.48318481445312,87.0259017944336
002165.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6382012367248535,8.648256301879883,8.612911224365234,5.474433422088623,12.612696647644043,13.468375205993652,19.714889526367188,19.60309600830078,4.07297945022583,12.068994522094727,10.45978832244873,3.741544485092163,16.635875701904297,17.930461883544922,18.440126419067383,23.632741928100586,18.576648712158203,40.06359100341797,29.772069931030273,34.569061279296875,39.786861419677734,52.366065979003906
002801.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.570068359375,47.68746566772461,51.60514450073242,50.40669250488281,43.21953201293945,63.32004928588867,87.54887390136719,88.8591079711914,84.61051177978516,88.58059692382812,58.105010986328125,24.490039825439453,28.904756546020508,92.84639739990234,90.80239868164062,93.6639175415039,93.50033569335938,93.28144073486328,70.19918060302734,92.73240661621094
002887.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.061398029327393,1.9384820461273193,9.74985408782959,13.854073524475098,0.0,0.0,,,,,,,,,,,,,,
001616.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.50769805908203,85.82798767089844,84.70979309082031,93.94584655761719,88.67469024658203,90.21106719970703,91.13854217529297,93.1615982055664,91.18450927734375,91.6449203491211,92.16291809082031,90.90543365478516,87.6743392944336,90.54431915283203,91.87203979492188,92.86168670654297,91.88102722167969,91.6529541015625,92.00992584228516,89.18511199951172,93.05191040039062,90.3337631225586
002984.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.34053802490234,93.76065826416016,94.04730987548828,94.79084014892578,94.0035171508789,93.64032745361328,93.01912689208984,56.217613220214844,7.150948524475098,0.4350596070289612,0.07784843444824219,0.3446461260318756,0.0002032978954957798,0.06960231065750122,2.2683210372924805,1.311950922012329,0.0710223838686943,0.20114928483963013,0.05971240624785423,0.003759979736059904
003242.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.21080017089844,86.5727310180664,88.42536163330078,89.3049087524414,82.37037658691406,80.19048309326172,74.52729034423828,77.26494598388672,75.98755645751953,72.11446380615234,70.7682113647461,90.58287048339844,88.94546508789062,83.56365966796875,87.51907348632812,87.64266204833984,85.68458557128906,88.08074951171875,89.02657318115234
519778.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69538116455078,77.2029037475586,85.40008544921875,82.16020965576172,88.2537612915039,81.73258209228516,86.63195037841797,73.97940826416016,56.990055084228516,89.76251983642578,94.68240356445312,85.87146759033203,87.14053344726562,70.64314270019531,94.8311538696289,92.31249237060547,93.81848907470703,93.7020034790039,75.21837615966797
002327.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0162084102630615,1.911491870880127,5.499814510345459,18.02056312561035,23.742326736450195,15.524398803710938,0.08088379353284836,8.98523998260498,6.48605489730835,1.9405919313430786,68.51828002929688,20.967100143432617,68.39457702636719,48.31083297729492,92.3033218383789,73.40039825439453,15.833603858947754,24.564495086669922,48.505104064941406,74.03084564208984,77.3846664428711
002682.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.862933158874512,2.919807195663452,2.038079023361206,1.083886981010437,0.10581977665424347,0.09506628662347794,0.12808458507061005,75.30608367919922,4.280237197875977,0.40319326519966125,71.31610107421875,80.79571533203125,94.37422180175781,78.02733612060547,93.55240631103516,93.55921173095703,92.55530548095703,82.47605895996094,0.016296543180942535,16.064849853515625
002850.OF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.34904670715332,25.530683517456055,24.563243865966797,29.405303955078125,21.36326789855957,26.750160217285156,27.27919578552246,1.5121582746505737,20.412593841552734,19.78098487854004,27.31060791015625,20.156286239624023,20.92033576965332,25.271438598632812,11.1270170211792,8.038527488708496,9.267436981201172,22.038650512695312,29.16880989074707,
